customer_id,product_category,coupon_type,region,order_date,order_amount,discount_amount,final_amount,year,month,units_sold,customer_income,coupon_used,discount_percentage,savings_per_unit,sales_category,month_name
4302,Clothing,Flat,South,2023-05-10,13203,1558,11645,2023,5,5,154354,1,11.8,311.6,Medium,May
3237,Books,Flat,South,2022-06-24,17840,1144,16696,2022,6,3,31862,1,6.41,381.33,High,June
4296,Beauty,Flat,North,2022-12-12,17711,914,16797,2022,12,8,131610,1,5.16,114.25,High,December
2408,Electronics,Flat,East,2022-02-25,12086,1575,10511,2022,2,4,143338,1,13.03,393.75,Medium,February
2400,Beauty,Buy1Get1,South,2023-07-20,19368,2470,16898,2023,7,3,55002,1,12.75,823.33,High,July
2306,Books,Flat,South,2022-12-07,1249,806,443,2022,12,9,186663,1,64.53,89.56,Low,December
3680,Home & Kitchen,Flat,East,2024-02-16,5383,995,4388,2024,2,10,117631,1,18.48,99.5,Low,February
3675,Beauty,Percentage,East,2024-06-04,2501,4949,0,2024,6,6,158852,1,197.88,824.83,,June
1972,Books,Free Shipping,Central,2024-01-21,16613,4308,12305,2024,1,6,152788,1,25.93,718.0,Medium,January
2768,Beauty,Percentage,South,2024-04-12,12497,2966,9531,2024,4,1,46457,1,23.73,2966.0,Medium,April
2282,Books,Buy1Get1,West,2022-04-18,11552,2219,9333,2022,4,4,52812,1,19.21,554.75,Medium,April
4430,Clothing,Flat,West,2023-12-11,9562,3897,5665,2023,12,10,83272,0,40.76,389.7,Medium,December
1709,Books,Free Shipping,North,2024-06-15,3398,4501,0,2024,6,3,32012,1,132.46,1500.33,,June
2479,Toys,Free Shipping,South,2022-08-02,11137,3299,7838,2022,8,10,187545,1,29.62,329.9,Medium,August
2434,Home & Kitchen,Flat,West,2023-05-14,14130,3056,11074,2023,5,5,58170,1,21.63,611.2,Medium,May
1648,Beauty,Flat,South,2024-01-28,17948,4095,13853,2024,1,3,130345,1,22.82,1365.0,Medium,January
1317,Books,Buy1Get1,South,2023-02-01,9933,4287,5646,2023,2,6,90207,1,43.16,714.5,Medium,February
4748,Books,Buy1Get1,West,2023-07-04,2895,356,2539,2023,7,3,112771,1,12.3,118.67,Low,July
4296,Beauty,Flat,South,2023-05-12,6845,3687,3158,2023,5,5,51358,1,53.86,737.4,Low,May
4890,Home & Kitchen,Flat,East,2022-06-22,8349,2959,5390,2022,6,3,171542,0,35.44,986.33,Medium,June
2257,Home & Kitchen,Flat,North,2022-04-15,15232,624,14608,2022,4,4,89367,1,4.1,156.0,Medium,April
1683,Books,Flat,Central,2023-07-06,13347,2556,10791,2023,7,4,178652,1,19.15,639.0,Medium,July
1663,Electronics,Free Shipping,West,2023-04-24,10858,685,10173,2023,4,9,31325,1,6.31,76.11,Medium,April
2998,Clothing,Buy1Get1,Central,2023-02-03,10633,2937,7696,2023,2,10,119063,0,27.62,293.7,Medium,February
4898,Home & Kitchen,Flat,North,2023-03-10,17579,1252,16327,2023,3,7,128373,1,7.12,178.86,High,March
4445,Home & Kitchen,Flat,East,2023-10-04,7065,3807,3258,2023,10,8,38216,1,53.89,475.88,Low,October
4743,Groceries,Free Shipping,East,2023-11-24,13810,371,13439,2023,11,4,28536,1,2.69,92.75,Medium,November
2631,Toys,Percentage,East,2022-07-13,10915,1781,9134,2022,7,6,108152,1,16.32,296.83,Medium,July
2495,Home & Kitchen,Flat,East,2024-04-22,2831,2915,0,2024,4,5,112379,1,102.97,583.0,,April
4304,Clothing,Free Shipping,West,2024-03-11,463,3786,0,2024,3,6,57921,1,817.71,631.0,,March
4763,Toys,Free Shipping,West,2023-04-11,7884,4590,3294,2023,4,2,166663,1,58.22,2295.0,Low,April
2136,Toys,Percentage,South,2022-12-07,14030,2544,11486,2022,12,3,114164,1,18.13,848.0,Medium,December
2853,Beauty,Buy1Get1,South,2022-02-28,10916,1169,9747,2022,2,6,127241,1,10.71,194.83,Medium,February
2520,Beauty,Buy1Get1,North,2024-05-12,5243,4558,685,2024,5,7,60988,1,86.93,651.14,Low,May
3489,Beauty,Buy1Get1,South,2023-06-22,5316,4370,946,2023,6,6,85044,1,82.2,728.33,Low,June
1563,Beauty,Flat,North,2023-04-23,16503,89,16414,2023,4,5,169884,1,0.54,17.8,High,April
2291,Groceries,Buy1Get1,North,2022-04-13,19717,597,19120,2022,4,1,187762,1,3.03,597.0,High,April
4581,Home & Kitchen,Flat,North,2023-06-17,1836,4610,0,2023,6,10,157367,1,251.09,461.0,,June
4878,Beauty,Flat,East,2023-08-15,9022,4104,4918,2023,8,8,66890,1,45.49,513.0,Low,August
4457,Books,Free Shipping,Central,2024-04-18,8011,4896,3115,2024,4,5,67604,1,61.12,979.2,Low,April
4458,Electronics,Buy1Get1,Central,2023-12-12,15423,2470,12953,2023,12,2,27748,1,16.02,1235.0,Medium,December
4184,Beauty,Buy1Get1,West,2022-11-18,10781,4966,5815,2022,11,9,41755,1,46.06,551.78,Medium,November
2636,Home & Kitchen,Buy1Get1,North,2023-07-03,17682,148,17534,2023,7,1,164064,1,0.84,148.0,High,July
4696,Beauty,Flat,East,2022-01-14,16873,1526,15347,2022,1,5,113359,1,9.04,305.2,High,January
3999,Groceries,Flat,South,2023-04-01,2804,4108,0,2023,4,1,119626,1,146.5,4108.0,,April
4152,Clothing,Buy1Get1,South,2022-08-09,407,1668,0,2022,8,5,102817,1,409.83,333.6,,August
1698,Clothing,Flat,West,2024-05-25,8663,3187,5476,2024,5,4,151657,1,36.79,796.75,Medium,May
3160,Home & Kitchen,Flat,West,2023-01-26,3878,2568,1310,2023,1,4,161475,1,66.22,642.0,Low,January
1001,Books,Percentage,North,2023-11-09,3668,1499,2169,2023,11,6,140199,1,40.87,249.83,Low,November
1641,Clothing,Percentage,North,2022-06-22,12871,1822,11049,2022,6,10,184364,1,14.16,182.2,Medium,June
3267,Clothing,Buy1Get1,South,2023-10-24,9676,27,9649,2023,10,3,56501,0,0.28,9.0,Medium,October
2589,Electronics,Buy1Get1,South,2023-11-15,5186,239,4947,2023,11,8,94288,1,4.61,29.88,Low,November
1854,Home & Kitchen,Percentage,South,2022-03-22,10054,744,9310,2022,3,6,170431,1,7.4,124.0,Medium,March
2759,Books,Flat,South,2022-12-02,15726,4217,11509,2022,12,4,39482,1,26.82,1054.25,Medium,December
4296,Home & Kitchen,Flat,Central,2022-08-13,9433,2069,7364,2022,8,5,174276,1,21.93,413.8,Medium,August
3432,Clothing,Free Shipping,North,2024-05-20,7003,3805,3198,2024,5,8,194593,1,54.33,475.62,Low,May
4474,Clothing,Buy1Get1,North,2022-02-04,18878,3932,14946,2022,2,5,43302,1,20.83,786.4,Medium,February
2661,Clothing,Buy1Get1,South,2024-05-19,12105,2762,9343,2024,5,5,104249,1,22.82,552.4,Medium,May
2153,Toys,Buy1Get1,East,2022-07-07,2661,790,1871,2022,7,3,159025,1,29.69,263.33,Low,July
2076,Groceries,Free Shipping,South,2022-08-12,8145,4949,3196,2022,8,1,149963,1,60.76,4949.0,Low,August
2707,Beauty,Free Shipping,West,2023-10-05,5873,759,5114,2023,10,1,41710,1,12.92,759.0,Medium,October
3777,Groceries,Flat,East,2024-06-04,11154,4315,6839,2024,6,8,74890,1,38.69,539.38,Medium,June
2695,Home & Kitchen,Percentage,West,2023-05-09,14204,4141,10063,2023,5,2,76399,1,29.15,2070.5,Medium,May
2733,Electronics,Percentage,East,2024-05-12,10620,2037,8583,2024,5,4,58252,0,19.18,509.25,Medium,May
2439,Beauty,Percentage,West,2022-11-07,19951,4217,15734,2022,11,6,114987,0,21.14,702.83,High,November
3294,Electronics,Flat,South,2023-06-05,14167,216,13951,2023,6,8,82844,1,1.52,27.0,Medium,June
1835,Books,Percentage,South,2023-08-04,17527,529,16998,2023,8,9,63790,1,3.02,58.78,High,August
4510,Toys,Free Shipping,East,2023-06-24,4356,2015,2341,2023,6,5,165081,1,46.26,403.0,Low,June
1202,Home & Kitchen,Free Shipping,West,2024-06-29,12451,1034,11417,2024,6,9,150858,1,8.3,114.89,Medium,June
4255,Toys,Buy1Get1,Central,2023-01-04,13720,3121,10599,2023,1,4,66573,1,22.75,780.25,Medium,January
1122,Home & Kitchen,Percentage,East,2023-04-20,16749,942,15807,2023,4,2,117005,1,5.62,471.0,High,April
1400,Electronics,Free Shipping,East,2024-01-16,2105,2366,0,2024,1,7,55865,0,112.4,338.0,,January
1766,Electronics,Buy1Get1,North,2022-01-31,19640,3224,16416,2022,1,3,184962,1,16.42,1074.67,High,January
1293,Electronics,Percentage,East,2024-04-06,9715,1811,7904,2024,4,6,158701,1,18.64,301.83,Medium,April
3327,Home & Kitchen,Percentage,Central,2022-08-20,16934,1575,15359,2022,8,6,59192,1,9.3,262.5,High,August
4908,Clothing,Free Shipping,South,2024-04-29,15620,40,15580,2024,4,10,65806,1,0.26,4.0,High,April
3931,Electronics,Buy1Get1,West,2023-05-12,3509,1942,1567,2023,5,2,167856,1,55.34,971.0,Low,May
4681,Toys,Buy1Get1,North,2023-07-20,5861,1084,4777,2023,7,6,87461,1,18.5,180.67,Low,July
1197,Books,Free Shipping,West,2022-06-24,1131,2003,0,2022,6,8,120661,1,177.1,250.38,,June
4029,Beauty,Free Shipping,South,2022-10-25,4038,1919,2119,2022,10,1,42816,1,47.52,1919.0,Low,October
2930,Home & Kitchen,Free Shipping,East,2024-03-01,14392,3563,10829,2024,3,2,66619,1,24.76,1781.5,Medium,March
4582,Toys,Percentage,Central,2022-12-31,9505,986,8519,2022,12,3,167253,0,10.37,328.67,Medium,December
3799,Groceries,Free Shipping,North,2022-03-27,10578,2526,8052,2022,3,1,155670,1,23.88,2526.0,Medium,March
3191,Books,Free Shipping,Central,2023-07-31,8258,533,7725,2023,7,9,105582,1,6.45,59.22,Medium,July
1608,Groceries,Flat,Central,2022-03-30,2189,3594,0,2022,3,6,103467,1,164.18,599.0,,March
4272,Beauty,Free Shipping,Central,2022-02-23,9777,3135,6642,2022,2,4,76163,1,32.07,783.75,Medium,February
2147,Clothing,Free Shipping,Central,2023-09-22,15395,60,15335,2023,9,4,107289,1,0.39,15.0,High,September
1186,Electronics,Percentage,South,2022-12-27,1316,282,1034,2022,12,6,91455,1,21.43,47.0,Low,December
4397,Home & Kitchen,Buy1Get1,Central,2023-04-21,9619,1052,8567,2023,4,6,108930,1,10.94,175.33,Medium,April
3511,Toys,Percentage,Central,2022-08-17,7162,3144,4018,2022,8,1,23462,1,43.9,3144.0,Low,August
4420,Electronics,Flat,South,2024-02-18,6167,1839,4328,2024,2,4,199094,1,29.82,459.75,Low,February
2794,Toys,Free Shipping,West,2024-04-10,16181,147,16034,2024,4,9,126978,1,0.91,16.33,High,April
1659,Home & Kitchen,Free Shipping,South,2023-06-18,11997,2598,9399,2023,6,4,68363,1,21.66,649.5,Medium,June
3811,Groceries,Free Shipping,East,2024-01-29,9071,4640,4431,2024,1,2,151142,0,51.15,2320.0,Low,January
4002,Electronics,Free Shipping,South,2023-01-08,19253,4872,14381,2023,1,8,122280,1,25.31,609.0,Medium,January
2955,Beauty,Free Shipping,West,2023-04-14,1391,3033,0,2023,4,1,149402,1,218.04,3033.0,,April
3450,Clothing,Free Shipping,East,2023-02-24,17714,3231,14483,2023,2,3,103666,1,18.24,1077.0,Medium,February
2369,Beauty,Flat,East,2024-04-05,17987,913,17074,2024,4,3,155912,1,5.08,304.33,High,April
2986,Clothing,Free Shipping,North,2023-06-16,5830,2826,3004,2023,6,9,141558,1,48.47,314.0,Low,June
2534,Books,Free Shipping,Central,2023-02-04,9722,2299,7423,2023,2,9,22844,1,23.65,255.44,Medium,February
1146,Toys,Free Shipping,East,2022-07-03,5230,4203,1027,2022,7,10,170219,1,80.36,420.3,Low,July
4219,Electronics,Flat,East,2024-05-10,1581,2833,0,2024,5,5,58917,1,179.19,566.6,,May
3911,Electronics,Free Shipping,West,2023-07-16,16953,1807,15146,2023,7,7,24986,1,10.66,258.14,High,July
2734,Books,Flat,East,2022-03-31,5292,4752,540,2022,3,6,161215,1,89.8,792.0,Low,March
2843,Clothing,Percentage,West,2023-09-08,14757,2268,12489,2023,9,1,66299,1,15.37,2268.0,Medium,September
1488,Groceries,Free Shipping,Central,2023-12-07,8767,3053,5714,2023,12,5,100984,1,34.82,610.6,Medium,December
3976,Home & Kitchen,Buy1Get1,North,2023-01-18,14816,2428,12388,2023,1,5,175606,0,16.39,485.6,Medium,January
2959,Beauty,Flat,North,2023-01-04,19344,2199,17145,2023,1,8,97297,1,11.37,274.88,High,January
2663,Books,Percentage,Central,2022-03-15,2143,196,1947,2022,3,1,32578,1,9.15,196.0,Low,March
3598,Toys,Flat,Central,2022-09-26,17541,3143,14398,2022,9,7,21630,1,17.92,449.0,Medium,September
3385,Books,Flat,South,2022-01-15,16175,41,16134,2022,1,9,48013,1,0.25,4.56,High,January
3919,Beauty,Percentage,East,2022-11-25,14333,672,13661,2022,11,4,33372,1,4.69,168.0,Medium,November
1640,Beauty,Free Shipping,East,2024-03-05,18117,3410,14707,2024,3,6,21282,1,18.82,568.33,Medium,March
2802,Toys,Free Shipping,East,2023-01-27,7085,802,6283,2023,1,9,70225,1,11.32,89.11,Medium,January
3520,Toys,Flat,West,2023-12-11,8801,187,8614,2023,12,9,142412,1,2.12,20.78,Medium,December
2969,Electronics,Percentage,South,2023-03-10,253,1081,0,2023,3,9,162119,1,427.27,120.11,,March
3198,Beauty,Free Shipping,East,2022-12-10,4996,892,4104,2022,12,5,147800,1,17.85,178.4,Low,December
2438,Home & Kitchen,Flat,West,2022-07-14,14245,1801,12444,2022,7,1,72534,1,12.64,1801.0,Medium,July
4369,Home & Kitchen,Buy1Get1,West,2022-02-05,18980,1416,17564,2022,2,10,187725,1,7.46,141.6,High,February
2634,Clothing,Percentage,North,2022-07-24,13041,651,12390,2022,7,4,27451,1,4.99,162.75,Medium,July
1262,Books,Buy1Get1,West,2024-03-30,15716,1621,14095,2024,3,3,36881,0,10.31,540.33,Medium,March
2787,Toys,Buy1Get1,Central,2023-10-13,14616,2901,11715,2023,10,2,28389,1,19.85,1450.5,Medium,October
3191,Electronics,Flat,West,2024-02-15,7453,1470,5983,2024,2,9,104496,1,19.72,163.33,Medium,February
3393,Home & Kitchen,Percentage,Central,2022-02-26,10616,1883,8733,2022,2,2,161603,1,17.74,941.5,Medium,February
1623,Groceries,Free Shipping,Central,2022-04-20,19142,741,18401,2022,4,10,154948,1,3.87,74.1,High,April
2016,Electronics,Free Shipping,North,2023-11-17,12082,4555,7527,2023,11,8,132528,1,37.7,569.38,Medium,November
4643,Electronics,Flat,North,2023-05-11,11565,3356,8209,2023,5,3,134114,1,29.02,1118.67,Medium,May
1880,Home & Kitchen,Free Shipping,West,2023-12-19,19104,262,18842,2023,12,9,65790,0,1.37,29.11,High,December
3049,Groceries,Free Shipping,North,2022-08-13,14333,2668,11665,2022,8,1,198316,1,18.61,2668.0,Medium,August
3944,Clothing,Buy1Get1,North,2023-01-21,10633,4658,5975,2023,1,6,71736,1,43.81,776.33,Medium,January
2327,Home & Kitchen,Buy1Get1,East,2022-03-05,17921,4392,13529,2022,3,6,59115,1,24.51,732.0,Medium,March
3301,Groceries,Percentage,West,2024-02-03,12481,4665,7816,2024,2,8,198445,1,37.38,583.12,Medium,February
4723,Electronics,Buy1Get1,West,2024-02-18,14208,422,13786,2024,2,2,29551,1,2.97,211.0,Medium,February
1452,Groceries,Free Shipping,West,2024-06-20,2494,1473,1021,2024,6,7,185694,1,59.06,210.43,Low,June
4108,Electronics,Percentage,North,2022-12-18,19261,1016,18245,2022,12,1,97107,1,5.27,1016.0,High,December
2183,Books,Percentage,North,2023-04-08,272,4191,0,2023,4,8,59411,1,1540.81,523.88,,April
4062,Home & Kitchen,Flat,Central,2024-04-23,7436,3170,4266,2024,4,10,96377,1,42.63,317.0,Low,April
3056,Toys,Buy1Get1,South,2022-11-16,15289,4433,10856,2022,11,4,132201,1,28.99,1108.25,Medium,November
4304,Home & Kitchen,Percentage,South,2022-12-23,16546,3521,13025,2022,12,9,189193,1,21.28,391.22,Medium,December
4170,Books,Free Shipping,South,2022-04-03,18725,1206,17519,2022,4,1,101435,1,6.44,1206.0,High,April
2682,Beauty,Percentage,East,2023-11-26,10437,1401,9036,2023,11,2,81241,1,13.42,700.5,Medium,November
3863,Beauty,Percentage,North,2022-10-27,11894,4444,7450,2022,10,2,162119,1,37.36,2222.0,Medium,October
3255,Beauty,Flat,Central,2023-12-27,3701,1874,1827,2023,12,1,130257,1,50.63,1874.0,Low,December
2154,Home & Kitchen,Free Shipping,Central,2023-05-09,10668,1924,8744,2023,5,9,35678,1,18.04,213.78,Medium,May
1403,Clothing,Free Shipping,South,2023-10-16,18661,3686,14975,2023,10,8,130721,1,19.75,460.75,Medium,October
3199,Home & Kitchen,Buy1Get1,East,2023-08-18,10040,1968,8072,2023,8,8,149754,1,19.6,246.0,Medium,August
3101,Books,Free Shipping,East,2023-01-24,8726,4053,4673,2023,1,4,130727,1,46.45,1013.25,Low,January
4191,Books,Percentage,South,2023-09-03,12664,4591,8073,2023,9,6,31315,1,36.25,765.17,Medium,September
2696,Toys,Free Shipping,South,2024-03-03,11263,3547,7716,2024,3,8,21731,0,31.49,443.38,Medium,March
4991,Groceries,Free Shipping,North,2023-03-10,2815,1772,1043,2023,3,2,74826,1,62.95,886.0,Low,March
1627,Home & Kitchen,Percentage,East,2022-04-12,14944,1757,13187,2022,4,8,130620,1,11.76,219.62,Medium,April
1586,Home & Kitchen,Flat,Central,2024-04-20,13264,1833,11431,2024,4,6,122758,1,13.82,305.5,Medium,April
2648,Electronics,Buy1Get1,South,2023-01-13,13789,1974,11815,2023,1,8,34480,1,14.32,246.75,Medium,January
2443,Books,Buy1Get1,North,2023-08-06,1132,4029,0,2023,8,2,82082,1,355.92,2014.5,,August
2445,Electronics,Flat,Central,2024-06-03,17219,557,16662,2024,6,7,56993,1,3.23,79.57,High,June
1103,Electronics,Percentage,East,2022-12-04,19813,2410,17403,2022,12,1,119490,1,12.16,2410.0,High,December
4923,Home & Kitchen,Buy1Get1,South,2024-06-16,17774,1809,15965,2024,6,1,142999,1,10.18,1809.0,High,June
1253,Clothing,Flat,South,2024-06-02,15744,1210,14534,2024,6,1,29645,1,7.69,1210.0,Medium,June
4298,Groceries,Flat,North,2024-02-17,5708,3956,1752,2024,2,4,20054,1,69.31,989.0,Low,February
4183,Groceries,Flat,North,2023-05-07,211,1515,0,2023,5,7,84129,1,718.01,216.43,,May
3557,Books,Buy1Get1,East,2023-10-04,12394,2207,10187,2023,10,2,59522,1,17.81,1103.5,Medium,October
2496,Toys,Buy1Get1,South,2022-03-01,13318,4543,8775,2022,3,10,94603,1,34.11,454.3,Medium,March
1098,Books,Buy1Get1,North,2024-03-23,8260,3390,4870,2024,3,8,135952,1,41.04,423.75,Low,March
3200,Clothing,Buy1Get1,South,2023-05-24,648,1279,0,2023,5,6,153499,1,197.38,213.17,,May
2884,Clothing,Free Shipping,East,2023-01-27,7861,4095,3766,2023,1,10,122365,1,52.09,409.5,Low,January
3961,Groceries,Flat,South,2022-04-29,2696,3050,0,2022,4,8,94158,1,113.13,381.25,,April
2919,Beauty,Free Shipping,Central,2024-02-14,6085,4715,1370,2024,2,2,99193,1,77.49,2357.5,Low,February
1877,Electronics,Flat,South,2023-04-16,626,116,510,2023,4,1,79421,1,18.53,116.0,Low,April
1337,Electronics,Buy1Get1,West,2022-11-24,7299,4593,2706,2022,11,5,116791,1,62.93,918.6,Low,November
4777,Groceries,Buy1Get1,West,2022-01-21,19753,4606,15147,2022,1,10,52698,1,23.32,460.6,High,January
3869,Books,Free Shipping,East,2022-04-07,13118,1339,11779,2022,4,4,79922,1,10.21,334.75,Medium,April
4234,Clothing,Percentage,East,2024-03-25,12713,4521,8192,2024,3,7,109260,1,35.56,645.86,Medium,March
4791,Books,Buy1Get1,East,2023-05-28,17030,734,16296,2023,5,7,172770,1,4.31,104.86,High,May
1956,Toys,Percentage,Central,2024-06-26,12127,2514,9613,2024,6,4,171745,1,20.73,628.5,Medium,June
2704,Beauty,Flat,Central,2023-12-16,2450,2766,0,2023,12,6,46373,1,112.9,461.0,,December
1160,Groceries,Free Shipping,South,2023-10-02,13808,4063,9745,2023,10,3,87382,1,29.42,1354.33,Medium,October
2603,Electronics,Percentage,North,2022-12-16,2881,604,2277,2022,12,5,133265,0,20.96,120.8,Low,December
3848,Home & Kitchen,Percentage,West,2022-05-12,17985,973,17012,2022,5,9,163814,1,5.41,108.11,High,May
1397,Books,Buy1Get1,West,2023-06-30,3607,2917,690,2023,6,7,58412,1,80.87,416.71,Low,June
2300,Clothing,Percentage,West,2023-08-22,6961,2050,4911,2023,8,10,114015,1,29.45,205.0,Low,August
1815,Home & Kitchen,Percentage,South,2022-02-01,16333,613,15720,2022,2,4,184605,1,3.75,153.25,High,February
4987,Toys,Flat,South,2022-09-16,17627,1851,15776,2022,9,1,111100,1,10.5,1851.0,High,September
2527,Groceries,Free Shipping,East,2023-04-21,13755,375,13380,2023,4,2,39624,1,2.73,187.5,Medium,April
2919,Books,Buy1Get1,North,2024-04-15,591,1696,0,2024,4,3,117730,1,286.97,565.33,,April
2415,Electronics,Buy1Get1,East,2024-04-04,5019,3138,1881,2024,4,4,175024,1,62.52,784.5,Low,April
2158,Books,Percentage,South,2024-05-31,6184,131,6053,2024,5,9,96848,1,2.12,14.56,Medium,May
2218,Beauty,Flat,Central,2022-02-02,17869,3754,14115,2022,2,2,127477,1,21.01,1877.0,Medium,February
1400,Home & Kitchen,Percentage,East,2024-06-17,6563,4490,2073,2024,6,8,131171,1,68.41,561.25,Low,June
1639,Beauty,Percentage,South,2023-01-23,5327,864,4463,2023,1,7,100353,1,16.22,123.43,Low,January
4104,Toys,Buy1Get1,South,2024-03-08,6789,2193,4596,2024,3,5,71043,1,32.3,438.6,Low,March
3735,Electronics,Percentage,Central,2024-04-17,10826,3098,7728,2024,4,7,141946,1,28.62,442.57,Medium,April
1459,Home & Kitchen,Percentage,Central,2023-07-15,12712,2629,10083,2023,7,10,137090,1,20.68,262.9,Medium,July
1954,Toys,Flat,Central,2024-03-08,15900,1403,14497,2024,3,1,104682,1,8.82,1403.0,Medium,March
4954,Beauty,Buy1Get1,North,2023-04-01,4237,3990,247,2023,4,6,82117,1,94.17,665.0,Low,April
1469,Beauty,Free Shipping,South,2023-08-17,7054,381,6673,2023,8,8,85131,1,5.4,47.62,Medium,August
4446,Home & Kitchen,Flat,Central,2022-05-24,19833,698,19135,2022,5,6,84278,1,3.52,116.33,High,May
2045,Electronics,Flat,North,2024-06-20,1743,2831,0,2024,6,1,171232,1,162.42,2831.0,,June
3797,Beauty,Flat,West,2024-03-02,17375,2842,14533,2024,3,6,136999,1,16.36,473.67,Medium,March
2693,Groceries,Buy1Get1,West,2024-06-01,14050,1751,12299,2024,6,2,61884,1,12.46,875.5,Medium,June
3085,Toys,Percentage,West,2023-08-27,13068,1307,11761,2023,8,2,110030,0,10.0,653.5,Medium,August
3277,Home & Kitchen,Free Shipping,South,2022-08-12,6298,4915,1383,2022,8,9,48997,1,78.04,546.11,Low,August
4436,Clothing,Buy1Get1,North,2022-08-05,7648,294,7354,2022,8,1,191072,1,3.84,294.0,Medium,August
1562,Clothing,Percentage,North,2022-06-05,7411,925,6486,2022,6,9,35439,1,12.48,102.78,Medium,June
3485,Electronics,Flat,West,2024-02-28,7998,1902,6096,2024,2,4,188093,1,23.78,475.5,Medium,February
2799,Groceries,Buy1Get1,East,2023-06-04,12852,511,12341,2023,6,10,93890,1,3.98,51.1,Medium,June
4354,Beauty,Percentage,West,2022-02-05,1916,4774,0,2022,2,10,48581,1,249.16,477.4,,February
3074,Clothing,Free Shipping,South,2023-09-28,3836,560,3276,2023,9,10,184824,1,14.6,56.0,Low,September
1225,Electronics,Free Shipping,West,2022-01-09,11756,2906,8850,2022,1,6,73246,1,24.72,484.33,Medium,January
4348,Toys,Percentage,West,2022-02-09,8070,4435,3635,2022,2,10,79881,1,54.96,443.5,Low,February
1797,Groceries,Buy1Get1,North,2023-04-14,13882,475,13407,2023,4,3,25525,1,3.42,158.33,Medium,April
4680,Groceries,Flat,West,2022-06-28,12565,670,11895,2022,6,4,112923,1,5.33,167.5,Medium,June
3331,Books,Percentage,Central,2023-10-03,8580,1332,7248,2023,10,2,158983,1,15.52,666.0,Medium,October
3926,Electronics,Flat,Central,2023-05-16,5926,1324,4602,2023,5,3,95333,1,22.34,441.33,Low,May
1959,Electronics,Free Shipping,East,2023-01-08,7757,4532,3225,2023,1,9,82788,1,58.42,503.56,Low,January
